ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price
7893684,,Hatchback,Karachi,Clear White,998,Petrol,KIA,34000,Picanto,Karachi,Automatic,1905,2800000
7849581,,Sedan,Karachi,Lunar Silver Metallic,1300,Petrol,Honda,55000,City,Karachi,Manual,1905,3100000
7893681,Imported,SUV,Islamabad,Black,2700,Petrol,Toyota,210000,Surf,Peshawar,Automatic,1905,6000000
7893691,,Sedan,Karachi,Attitude Black,1600,Petrol,Toyota,70000,Corolla,Karachi,Automatic,1905,4275000
7893695,,Sedan,Lahore,Super white,1798,Petrol,Toyota,98000,Corolla,Lahore,Automatic,1905,4470000
7893690,,Hatchback,Rawalpindi,Graphite Grey,796,Petrol,Suzuki,57000,Mehran,Punjab,Manual,1905,1160000
7893687,,Sedan,Karachi,Gold,1300,Petrol,Toyota,113000,Corolla,Sindh,Manual,1905,1890000
7893700,Imported,Hatchback,Lahore,Blue,660,Petrol,Honda,17000,N,Un-Registered,Automatic,1905,3950000
7893701,Imported,Sedan,Lahore,Black,2200,Petrol,BMW,30000,5,Lahore,Automatic,1905,4700000
7237103,,Sedan,Lahore,White,1500,Petrol,Honda,82000,Civic,Lahore,Automatic,1905,7175000
7893707,,Sedan,Faisalabad,Modern Steel Metallic,1800,Petrol,Honda,190000,Civic,Lahore,Manual,1905,1850000
7893663,,Hatchback,Karachi,Silky Silver,1000,Petrol,Suzuki,95000,Cultus,Sindh,Manual,1905,2550000
7893627,,Hatchback,Islamabad,Maroon,660,Petrol,Daihatsu,35000,Mira,Islamabad,Automatic,1905,3170000
7893711,,Sedan,Islamabad,Grey,1600,Petrol,Honda,328752,Civic,Islamabad,Manual,1905,1600000
7893628,,Sedan,Islamabad,Maroon,1300,Petrol,Honda,36600,City,Islamabad,Manual,1905,3950000
7893629,,Hatchback,Karachi,Grey,1000,Petrol,Suzuki,90000,Khyber,Sindh,Manual,1905,330000
7893632,,Hatchback,Karachi,Graphite Grey,1000,Petrol,Suzuki,89000,Alto,Karachi,Manual,1905,890000
7893634,,Hatchback,Karachi,Silky Silver,1300,Petrol,Suzuki,44500,Swift,Sindh,Automatic,1905,3000000
7893638,Imported,Mini Van,Karachi,Silver,1200,Hybrid,Nissan,45000,Note,Sindh,Automatic,1905,4500000
7893635,,Sedan,Karachi,White,1500,Petrol,Changan,26800,Alsvin,Sindh,Automatic,1905,3900000
7893636,Imported,SUV,Lahore,Navy,3400,Petrol,Toyota,131000,Prado,Islamabad,Automatic,1905,5500000
7893640,,Sedan,Wah,White,1300,Petrol,Honda,75000,City,Islamabad,Automatic,1905,4250000
6551269,,SUV,Hyderabad,Red,4200,Petrol,Toyota,100000,Land,Karachi,Manual,1905,2100000
7160055,Imported,Crossover,Gujrat,White,1500,Hybrid,Honda,90000,Vezel,Islamabad,Automatic,1905,6000000
7893643,Imported,Sedan,Islamabad,Maroon,1500,Petrol,Toyota,112000,Premio,Islamabad,Automatic,1905,4425000
7893644,,Sedan,Karachi,Brown,1300,Petrol,Toyota,99,Corolla,Sindh,Manual,1905,2500000
7771873,Imported,,Lahore,,1800,Hybrid,Toyota,85000,Prius,Islamabad,Automatic,1905,5900000
7893646,,Sedan,Lahore,Grey,1300,Petrol,Toyota,77000,Corolla,Punjab,Automatic,1905,4800000
7889677,,Sedan,Sargodha,White,1300,Petrol,Honda,135000,City,Lahore,Manual,1905,3250000
7893652,,Sedan,Karachi,White,1300,Petrol,Toyota,115000,Corolla,Sindh,Manual,1905,2375000
7893657,Imported,Sedan,Karachi,Indigo,1800,Petrol,Mercedes,80103,Benz,Sindh,Automatic,1905,4500000
7893656,,Sedan,Kala,White,1500,Petrol,Honda,125000,Civic,Lahore,Automatic,1905,2000000
7849442,Imported,Hatchback,Bahawalpur,Grey,1000,Petrol,Toyota,160000,Vitz,Karachi,Automatic,1905,2490000
7893658,Imported,,Malakand,White,4100,Diesel,Toyota,150000,Land,Peshawar,Manual,,1800000
7893662,,SUV,Hyderabad,White,2000,Petrol,KIA,12000,Sportage,Sindh,Automatic,1905,8600000
7804024,Imported,SUV,Islamabad,Grey,2700,Petrol,Toyota,149000,Surf,Islamabad,Automatic,1905,6150000
7893594,Imported,Compact SUV,Lahore,Polar White,1500,Petrol,Haval,4000,H6,Punjab,Automatic,,10500000
7893596,,Hatchback,Lahore,White,1000,Petrol,Suzuki,1,Khyber,Lahore,Manual,1905,450000
7893593,,Sedan,Rawalpindi,Metallic Grey,1300,Petrol,Honda,128000,City,Karachi,Automatic,1905,1475000
7893595,Imported,Sedan,Karachi,Blue,1300,Petrol,Honda,94352,City,Karachi,Automatic,1905,2485000
7678160,Imported,Sedan,Karachi,Indigo,1500,Petrol,Toyota,123,Corolla,Sindh,Automatic,1905,1325000
7893603,,Sedan,Sargodha,Super White,1799,Petrol,Toyota,40600,Corolla,Islamabad,Automatic,1905,6700000
7893602,Imported,,Lahore,Black,1300,Petrol,Mazda,70000,RX8,Multan,Manual,1905,2650000
7893609,,Hatchback,Lahore,Solid White,1000,Petrol,Suzuki,127000,Cultus,Lahore,Manual,1905,1550000
7893605,,Sedan,Rawalpindi,Silver,1300,Petrol,Suzuki,100000,Baleno,Lahore,Manual,1905,875000
7893610,,Hatchback,Faisalabad,White,1000,Petrol,Suzuki,35000,Cultus,Islamabad,Manual,1905,2850000
7893611,,Sedan,Lahore,White,1300,Petrol,Honda,100006,City,Punjab,Manual,1905,3200000
7893614,,Sedan,Lahore,Black,1300,Petrol,Toyota,160000,Corolla,Lahore,Manual,1905,2300000
7893608,,Double Cabin,Karachi,Super White,2500,Diesel,Toyota,137000,Hilux,Sindh,Automatic,1905,6200000
7893613,Imported,Hatchback,Lahore,Red,660,Petrol,Honda,107000,N,Punjab,Automatic,1905,2560000
7893612,,MPV,Islamabad,,1500,Petrol,Honda,94000,BR-V,Islamabad,Automatic,1905,4305000
7893621,,Sedan,Karachi,White,1300,Petrol,Toyota,130000,Corolla,Karachi,Manual,1905,2175000
7893615,Imported,,Peshawar,White,1000,Petrol,KIA,60000,Picanto,Punjab,Automatic,1905,3000000
7893618,,Hatchback,Karachi,Blue,1000,Petrol,Suzuki,1,Alto,Karachi,Manual,1905,680000
7893622,,Sedan,Karachi,Black,1300,Petrol,Toyota,155565,Corolla,Sindh,Manual,1905,800000
7893620,,Sedan,Karachi,Silver,1500,Petrol,Honda,500,City,Karachi,Automatic,1905,5750000
7454391,,Hatchback,Islamabad,White,800,Petrol,Daihatsu,100000,Cuore,Punjab,Manual,1905,850000
7893619,,SUV,Karachi,Green,3400,Petrol,Toyota,148000,Land,Sindh,Automatic,,2800000
7893626,,Sedan,Karachi,White,1600,Petrol,Toyota,49800,Corolla,Karachi,Automatic,1905,4000000
7893546,,SUV,Multan,Red,2700,Petrol,Toyota,160000,Surf,Islamabad,Automatic,1905,3595000
7893545,Imported,Hatchback,Islamabad,White,1200,Petrol,Toyota,500000,Starlet,Karachi,Manual,,450000
7554271,Imported,Sedan,Bat,White,1800,Petrol,Toyota,145000,Premio,Un-Registered,Automatic,1905,3100000
7893552,,Sedan,Lahore,Blue,1300,Petrol,Toyota,92700,Corolla,Lahore,Automatic,1905,3775000
7893551,,SUV,Lahore,White,1999,Petrol,KIA,45000,Sportage,Punjab,Automatic,1905,7900000
7893553,,Sedan,Peshawar,Taffeta White,1800,Petrol,Honda,48000,Civic,Islamabad,Automatic,1905,6100000
7893549,,Sedan,Islamabad,White,1300,Petrol,Suzuki,180000,Baleno,Sindh,Manual,1905,580000
7893555,Imported,,Islamabad,Black,4000,Petrol,Toyota,140000,Prado,Islamabad,Automatic,1905,9500000
7893565,,Sedan,Abbottabad,Silver,1600,Petrol,Honda,210000,Civic,Sindh,Automatic,1905,1250000
7893558,Imported,Hatchback,Gujranwala,Chiffon Ivory Metallic,660,Petrol,Suzuki,200000,Alto,Lahore,Automatic,1905,1525000
7893554,,,Karachi,Silver,800,Petrol,Toyota,40000,Corolla,Karachi,Automatic,1905,4500000
7893567,,Hatchback,Karachi,Solid White,660,Petrol,Suzuki,4000,Alto,Karachi,Automatic,1905,2900000
7893569,Imported,Hatchback,Peshawar,Diamond White,1300,Petrol,FAW,96000,V2,Lahore,Manual,1905,1675000
7893571,Imported,Hatchback,Karachi,Silver,660,Petrol,Daihatsu,89000,Mira,Karachi,Automatic,1905,2680000
7893576,,Hatchback,Lahore,White,1300,Petrol,Suzuki,75000,Swift,Sindh,Manual,1905,2070000
7893572,,Hatchback,Lahore,Turquoise,1000,Petrol,Hyundai,118456,Santro,Lahore,Manual,1905,1040000
7893579,Imported,,Karachi,Silver,3000,Petrol,Audi,54000,A6,Karachi,Automatic,1905,35800000
7893581,,Crossover,Rawalpindi,Arctic White,1490,Petrol,MG,9500,HS,Islamabad,Automatic,1905,7550000
7728062,,SUV,Karachi,White,2700,Petrol,Toyota,58000,Fortuner,Sindh,Automatic,1905,12200000
7893573,Imported,Sedan,Karachi,Silver,1800,Petrol,Toyota,100000,Premio,Sindh,Automatic,1905,3200000
7893586,,Sedan,Rawalpindi,Grey,1800,Petrol,Toyota,160000,Corolla,Lahore,Automatic,1905,2550000
7893588,,Sedan,Sargodha,Black,1300,Petrol,Honda,180000,City,Sindh,Manual,1905,1250000
5916626,Imported,Hatchback,Bhalwal,White,1300,Hybrid,Honda,201700,Fit,Lahore,Automatic,1905,3100000
7893496,,Sedan,Karachi,Taffeta White,1800,Petrol,Honda,70000,Civic,Sindh,Automatic,1905,4800000
7893592,,Sedan,D.G.Khan,Super White,1598,Petrol,Toyota,12000,Corolla,Un-Registered,Automatic,1905,6200000
7893500,,SUV,Tando,Black,2700,Petrol,Toyota,11500,Fortuner,Karachi,Automatic,1905,13000000
7893502,,Sedan,Mandi,Crystal Black,1800,Petrol,Honda,156000,Civic,Lahore,Automatic,1905,3150000
7893503,Imported,Micro Van,Peshawar,Turquoise,660,Petrol,Suzuki,91000,Every,Lahore,Automatic,1905,1750000
7893542,Imported,Sedan,Islamabad,Silver,3000,Petrol,Toyota,140000,Mark,Sindh,Automatic,1905,4400000
7893504,,Hatchback,Karachi,Silky Silver,660,Petrol,Suzuki,36000,Alto,Sindh,Automatic,1905,2550000
7893505,,Crossover,Hyderabad,White,1498,Petrol,DFSK,63000,Glory,Karachi,Automatic,1905,5400000
7893506,Imported,,Gujrat,Red,1300,Petrol,Honda,100000,Civic,Lahore,Manual,1905,630000
7196445,Imported,SUV,Karachi,Beige,4000,Petrol,Toyota,180000,Land,Un-Registered,Automatic,1905,3150000
7893515,,Sedan,Lahore,Black,1300,Petrol,Honda,147000,City,Lahore,Manual,1905,2180000
7893509,,MPV,Karachi,Modern Steel Metallic,1500,Petrol,Honda,62000,BR-V,Sindh,Automatic,1905,4000000
7893513,,Hatchback,Rawalpindi,Graphite Grey,796,Petrol,Suzuki,53000,Mehran,Islamabad,Manual,1905,1180000
7893516,,,Vehari,Beige,1800,Diesel,JW,38000,Forland,Lahore,Manual,1905,2450000
7893517,,,Rawalpindi,Black,1300,Petrol,Toyota,96000,Corolla,Islamabad,Manual,1905,2890000
7893522,,,Lahore,Grey,1086,Petrol,Hyundai,12000,Santro,Lahore,Manual,1905,850000
7893525,,Sedan,Peshawar,Black,1600,Petrol,Toyota,100,Corolla,Lahore,Automatic,1905,1160000
7893527,,Hatchback,Hyderabad,Grey,1000,Petrol,Suzuki,133000,Alto,Sindh,Manual,1905,1000000
7893521,Imported,SUV,Gujranwala,Black,2700,Petrol,Toyota,182174,Prado,Islamabad,Automatic,1905,8200000
7893530,,Sedan,Dinga,White,1300,Petrol,Toyota,130000,Corolla,Lahore,Manual,1905,3650000
7893534,,Sedan,Lahore,Taffeta White,1500,Petrol,Honda,1800,Civic,Punjab,Automatic,1905,8900000
7526582,Imported,Sedan,Gujranwala,Designo Diamond White,1500,Petrol,Mercedes,50000,Benz,Islamabad,Automatic,1905,19500000
7893540,Imported,,Wah,Grey,1600,,Nissan,18000,Sunny,Faisalabad,Manual,1905,560000
7893533,Imported,Hatchback,Gujranwala,Black,660,Hybrid,Suzuki,32000,Wagon,Un-Registered,Automatic,1905,3249000
7893541,,,Larkana,Black,1300,Petrol,Toyota,1500,Cami,Sindh,Automatic,1905,2800000
7893537,,Sedan,Lahore,Indigo,1600,Petrol,Toyota,183000,Corolla,Punjab,Automatic,1905,2800000
7893495,Imported,,Karachi,Beige,660,Petrol,Suzuki,27500,Alto,Karachi,Automatic,1905,2100000
7893430,Imported,,Karachi,White,1000,Petrol,Suzuki,10000,Khyber,Karachi,Manual,,190000
7893367,Imported,Sedan,Islamabad,Black,1800,Petrol,Mercedes,90000,Benz,Islamabad,Automatic,1905,9000000
7893449,,Hatchback,Islamabad,Solid White,796,Petrol,Suzuki,14500,Mehran,Rawalpindi,Manual,1905,1450000
7893452,Imported,Sedan,Karachi,Brilliant Sporty Blue Metallic,2400,Petrol,Honda,152000,Accord,Karachi,Automatic,1905,2100000
7893456,,Sedan,Faisalabad,Attitude Black,1600,Petrol,Toyota,44000,Corolla,Islamabad,Automatic,1905,5150000
7893450,,Sedan,Wah,White,1300,Petrol,Toyota,68000,Corolla,Islamabad,Manual,1905,4400000
7893455,Imported,Hatchback,Karachi,Silver,1000,Petrol,Toyota,54000,Vitz,Sindh,Automatic,1905,3995000
7893457,,,Karachi,Grey,2000,Petrol,Jeep,50000,Wrangler,Sindh,Manual,,1100000
7893446,Imported,Hatchback,Lahore,Blue,1500,Hybrid,Toyota,56000,Aqua,Lahore,Automatic,1905,6050000
7865134,,Hatchback,Islamabad,Silver,1300,Petrol,Suzuki,130000,Swift,Punjab,Manual,1905,1870000
7893460,,Sedan,Hasilpur,White,1300,Petrol,Toyota,211751,Corolla,Sindh,Manual,1905,2150000
7893468,,Sedan,Islamabad,,1300,Petrol,Toyota,100000,Corolla,Islamabad,Manual,1905,2325000
7457422,,Hatchback,Multan,White,1000,Petrol,Suzuki,92000,Cultus,Lahore,Automatic,1905,3200000
7893463,,Sedan,Lahore,White,1300,Petrol,Honda,195776,City,Islamabad,Automatic,1905,2600000
6449365,,Sedan,Multan,Crystal Black,1800,Petrol,Honda,115000,Civic,Lahore,Automatic,1905,4700000
7893469,,Hatchback,Lahore,Silver,1000,Petrol,Suzuki,78000,Cultus,Lahore,Manual,1905,940000
7893472,,Hatchback,Lahore,Graphite Grey,1000,Petrol,Suzuki,41000,Cultus,Islamabad,Manual,1905,3200000
7893475,,,Islamabad,White,1800,Petrol,Honda,54000,Civic,Islamabad,Manual,1905,3750000
7893473,,Sedan,Lahore,Taffeta White,1800,Petrol,Honda,47000,Civic,Islamabad,Automatic,1905,5900000
7893485,,Van,Karore,White,800,Petrol,Suzuki,75000,Bolan,Punjab,Manual,1905,1800000
7268186,,Hatchback,Islamabad,White,1000,Petrol,Suzuki,11000,Cultus,Islamabad,Automatic,1905,3995000
7893483,Imported,Hatchback,Karachi,Black,1000,Petrol,Hyundai,100000,Santro,Karachi,Manual,1905,645000
7893445,,Sedan,Karachi,Black,1600,Petrol,Toyota,150000,Corolla,Karachi,Automatic,1905,3200000
7893415,Imported,Hatchback,Jhelum,Beige,660,Petrol,Daihatsu,6000,Move,Un-Registered,Automatic,1905,4000000
7893412,,Sedan,Sargodha,Attitude Black,1300,Petrol,Toyota,97000,Corolla,Lahore,Manual,1905,3900000
7588686,Imported,,Rawalpindi,Green,4200,Diesel,Toyota,200000,Land,Islamabad,Manual,,2850000
7893484,,Sedan,Karachi,Super white,1798,Petrol,Toyota,14000,Corolla,Karachi,Automatic,1905,7100000
7893419,Imported,Sedan,Jhelum,Silver,1500,Petrol,Honda,100000,Civic,Lahore,Manual,1905,1500000
7893420,,Sedan,Wah,Silver,1300,Petrol,Toyota,125000,Corolla,Islamabad,Manual,1905,4250000
7893424,,MPV,Karachi,Lunar Silver Metallic,1500,Petrol,Honda,7500,BR-V,Karachi,Automatic,1905,5500000
7446255,Imported,Sedan,Karachi,Gold,1500,Petrol,Toyota,100000,Corolla,Karachi,Automatic,1905,5250000
7561316,,Hatchback,Rahim,Grey,800,Petrol,Suzuki,70000,Mehran,Sindh,Manual,1905,860000
7893428,Imported,Sedan,Quetta,White,1500,Petrol,Toyota,100000,Corolla,Karachi,Automatic,1905,4200000
7893402,Imported,Hatchback,Karachi,White,1500,Petrol,Nissan,87000,Tiida,Karachi,Manual,1905,1545000
7893401,,Sedan,Swabi,White,1300,Petrol,Toyota,200000,Corolla,Islamabad,Manual,1905,1850000
6667847,,Hatchback,Karachi,Black,1000,Petrol,Suzuki,188000,Cultus,Sindh,Manual,1905,550000
6547442,Imported,Mini Van,Karachi,White,660,Petrol,Daihatsu,135000,Hijet,Karachi,Automatic,1905,2300000
7893409,Imported,Sedan,Karachi,Galaxy Balck,1500,Petrol,Changan,1,Alsvin,Un-Registered,Automatic,,5000000
7893407,Imported,SUV,Lahore,Santorini Metallic Black,1997,Petrol,Range,30000,Rover,Punjab,Automatic,1905,59500000
7893410,,Sedan,Karachi,Brown,1300,Petrol,Honda,84000,City,Karachi,Manual,1905,2950000
7893433,,Hatchback,Sheikhupura,White,1000,Petrol,Suzuki,54000,Cultus,Punjab,Manual,1905,3000000
7893434,Imported,,Rawalpindi,White,800,Petrol,Chevrolet,89000,Spark,Islamabad,Automatic,1905,1435000
7893438,Imported,Hatchback,Lahore,Burgundy,660,Hybrid,Nissan,786,Dayz,Punjab,Automatic,1905,2300000
7893439,Imported,Sedan,Sheikhupura,Silver,1300,Petrol,Honda,100000,Insight,Faisalabad,Automatic,1905,3200000
7820504,,,Karachi,Grey,1000,Petrol,Suzuki,120000,Cultus,Karachi,Manual,1905,615000
7893425,Imported,Hatchback,Karachi,Silver,660,Petrol,Daihatsu,5500,Mira,Un-Registered,Automatic,1905,3890000
7893436,Imported,Hatchback,Karachi,Unlisted,996,Petrol,Toyota,92000,Vitz,Karachi,Automatic,1905,3725000
7893442,,Sedan,Islamabad,Attitude Black,1300,Petrol,Toyota,91000,Corolla,Lahore,Manual,1905,3290000
6733979,Imported,,Karachi,White,660,Petrol,Daihatsu,135000,Hijet,Karachi,Automatic,1905,2300000
7893345,Imported,Sedan,Attock,Black,1600,Petrol,Chevrolet,150000,Optra,Punjab,Manual,1905,1500000
7893363,,Sedan,Havali,Black,1300,Petrol,Honda,100000,City,Karachi,Manual,1905,880000
7893348,,Hatchback,Gujranwala,Silky Silver,660,Petrol,Suzuki,24000,Alto,Punjab,Automatic,1905,2825000
7893353,,Sedan,Gujranwala,Silver,1300,Petrol,Toyota,117000,Corolla,Islamabad,Manual,1905,2440000
7893360,Imported,Hatchback,Lahore,Blue Metallic,1000,Petrol,Toyota,85000,Vitz,Multan,Automatic,1905,2410000
7893366,,SUV,Sialkot,Super White,2700,Petrol,Toyota,13000,Fortuner,Islamabad,Automatic,1905,16000000
7893370,Imported,,Lahore,Silver,660,Petrol,Mitsubishi,58000,Ek,Punjab,Automatic,1905,3035000
7037401,Imported,,Karachi,Grey,1800,Hybrid,Toyota,110000,Prius,Karachi,Automatic,1905,4200000
7893377,Imported,Compact SUV,Karachi,Red,1500,Petrol,Changan,1,Oshan,Un-Registered,Automatic,,9100000
7787382,,Sedan,Lahore,,1300,Petrol,Toyota,157000,Corolla,Lahore,Manual,1905,2495000
7893378,,Hatchback,Lahore,Solid White,660,Petrol,Suzuki,35600,Alto,Punjab,Automatic,1905,2700000
7893383,Imported,,Islamabad,White,660,Petrol,Nissan,140,Moco,Islamabad,Automatic,1905,1750000
7893386,,Hatchback,Abbottabad,Solid White,660,Petrol,Suzuki,5800,Alto,Islamabad,Automatic,1905,3100000
7893387,,,Karachi,Silver,1800,Petrol,Honda,90000,Civic,Sindh,Automatic,1905,2045000
7893388,,Hatchback,Hyderabad,White,660,Petrol,Suzuki,12000,Alto,Sindh,Manual,1905,2520000
7737027,,Sedan,Bahawalpur,White,1800,Petrol,Toyota,16000,Corolla,Punjab,Automatic,1905,7600000
7893389,,Sedan,Lahore,Silver,1300,Petrol,Honda,150000,City,Lahore,Manual,1905,2600000
7893391,,Hatchback,Alipur,White,660,Petrol,Suzuki,500,Alto,Un-Registered,Manual,,2655000
7893393,,Sedan,Karachi,White,1800,Petrol,Honda,90000,Civic,Sindh,Automatic,1905,2450000
7893395,Imported,Sedan,Lahore,Super White,1800,Hybrid,Toyota,250000,Prius,Lahore,Automatic,1905,4225000
7893390,,Crossover,Lahore,Black Pearl,1490,Petrol,MG,1300,HS,Un-Registered,Automatic,,8263000
7893399,Imported,Hatchback,Karachi,Beige,1000,Petrol,Toyota,75000,Passo,Karachi,Automatic,1905,2325000
7893396,,Hatchback,Rawalpindi,White,800,Petrol,Daihatsu,10000,Cuore,Islamabad,Manual,1905,930000
7139408,Imported,,Karachi,White,660,Petrol,Subaru,120000,Pleo,Karachi,Manual,1905,750000
7893319,Imported,Hatchback,Gujranwala,Full Moon Silver,1300,Petrol,FAW,116000,V2,Sindh,Manual,1905,1300000
7893329,Imported,SUV,Karachi,Silver,3400,Petrol,Toyota,89000,Prado,Karachi,Automatic,1905,7800000
7893322,,Compact sedan,Multan,Crystal Black Pearl,1200,Petrol,Honda,45000,City,Punjab,Manual,1905,4500000
7893325,,Sedan,Lahore,Taffeta White,1800,Petrol,Honda,73500,Civic,Lahore,Automatic,1905,5600000
7893328,Imported,,Lahore,Blue,1000,Petrol,Toyota,46000,Vitz,Un-Registered,Automatic,1905,5225000
7893330,,Hatchback,Islamabad,Silky Silver,1000,Petrol,Suzuki,87500,Wagon,Islamabad,Manual,1905,2050000
7893293,Imported,Hatchback,Lahore,Navy,1500,Hybrid,Toyota,95000,Aqua,Islamabad,Automatic,1905,3900000
7893288,,Hatchback,Lahore,,660,Petrol,Suzuki,62000,Alto,Punjab,Manual,,2350000
7893290,,Hatchback,Quetta,White,800,Petrol,Suzuki,1,Mehran,Karachi,Manual,1905,760000
7893297,,Hatchback,Sialkot,Silver,1000,Petrol,Hyundai,8181,Santro,Lahore,Manual,1905,870000
7099292,,Sedan,Multan,Brown,1300,Petrol,Honda,100000,City,Lahore,Manual,1905,2800000
7808822,,Hatchback,Islamabad,Grey,800,Petrol,Suzuki,41108,Mehran,Islamabad,Manual,1905,1320000
7250572,Imported,,Lahore,Burgundy,660,Petrol,Nissan,29000,Dayz,Punjab,Automatic,1905,2750000
7893305,Imported,,Sialkot,White,660,Petrol,Daihatsu,57000,Terios,Lahore,Automatic,1905,2250000
7566676,,Hatchback,Lahore,Silver,1000,Petrol,Suzuki,33600,Wagon,Punjab,Manual,1905,2775000
7893308,Imported,SUV,Sukkur,Attitude Black,2800,Diesel,Toyota,1,Fortuner,Un-Registered,Automatic,,22700000
7893304,,Sedan,Lahore,Crystal Black,1800,Petrol,Honda,65500,Civic,Lahore,Automatic,1905,4890000
7893315,,Sedan,Islamabad,Taffeta White,1300,Petrol,Honda,19600,City,Islamabad,Automatic,1905,4250000
7893310,,Sedan,Multan,Teffeta White,1498,Petrol,Honda,5,Civic,Un-Registered,Automatic,,9435000
7893303,,Hatchback,Sargodha,Clear White,998,Petrol,KIA,12997,Picanto,Punjab,Automatic,1905,3250000
7824040,,Double Cabin,Karachi,White,2800,Diesel,Toyota,55000,Hilux,Sindh,Automatic,1905,11500000
7893339,Imported,Hatchback,Islamabad,White,1500,Petrol,Nissan,150000,Tiida,Islamabad,Automatic,1905,1985000
7893340,,,Karachi,,1300,Petrol,Suzuki,143000,Liana,Karachi,Manual,1905,1680000
7527779,,Compact sedan,Multan,Black,1500,Petrol,Honda,33000,City,Punjab,Automatic,1905,5080000
7893275,,SUV,Karachi,Black,2000,Petrol,KIA,24000,Sportage,Karachi,Automatic,1905,8300000
7893276,,SUV,Sialkot,White,2000,Petrol,KIA,11000,Sportage,Punjab,Automatic,1905,8000000
7893277,,Hatchback,Nawabshah,Solid White,796,Petrol,Suzuki,62000,Mehran,Karachi,Manual,1905,1200000
7893280,Imported,Hatchback,Karachi,Silver,1000,Petrol,Toyota,180000,Vitz,Karachi,Automatic,1905,2030000
7893283,,Sedan,Islamabad,Black,2000,Diesel,Toyota,180000,Corolla,Sindh,Manual,1905,2700000
7893281,Imported,,Jhelum,Red,1000,Petrol,Nissan,18,Juke,Punjab,Manual,1905,3200000
7537546,,Sedan,Karachi,White,1600,Petrol,Toyota,16000,Corolla,Sindh,Automatic,1905,5900000
7811211,Imported,Hatchback,Islamabad,Burgundy,660,Petrol,Daihatsu,19000,Mira,Un-Registered,Automatic,1905,3680000
7893287,,Sedan,Karachi,White,1500,Petrol,Toyota,100000,Corolla,Karachi,Manual,,450000
7893246,Imported,Micro Van,Lahore,Silver,660,Petrol,Suzuki,125,Every,Lahore,Automatic,1905,2085000
7893252,Imported,,Karachi,Red,660,Petrol,Nissan,147000,Dayz,Karachi,Automatic,1905,2750000
7893250,,Sedan,Islamabad,Graphite Grey,1798,Petrol,Toyota,60,Corolla,Islamabad,Automatic,1905,5650000
7893251,,,Rawalpindi,White,800,Petrol,Suzuki,800000,Bolan,Lahore,Manual,1905,850000
7893253,,Sedan,Multan,Super White,1600,Petrol,Toyota,63000,Corolla,Lahore,Automatic,1905,5300000
7893262,Imported,Hatchback,Lahore,White,1500,Hybrid,Honda,85000,Fit,Lahore,Automatic,1905,4000000
7893260,,Hatchback,Islamabad,Blue,1000,Petrol,Suzuki,85000,Alto,Islamabad,Manual,1905,1165000
7893261,Imported,Hatchback,Jhelum,Yellow,660,Petrol,Suzuki,14500,Hustler,Punjab,Automatic,1905,4400000
7893265,,Sedan,Karachi,White,1500,Petrol,Honda,65000,City,Karachi,Automatic,1905,3100000
7893266,,,Rawalpindi,White,1000,Petrol,Suzuki,126000,Cultus,Un-Registered,Manual,1905,675000
7893263,,Hatchback,Gujranwala,Solid White,1300,Petrol,Suzuki,170000,Swift,Lahore,Manual,1905,1790000
7893268,,Hatchback,Talagang,Snow White Pearl,800,Petrol,Suzuki,300000,Mehran,Lahore,Manual,1905,500000
7893270,Imported,Hatchback,Multan,Grey,800,Petrol,Daihatsu,50000,Cuore,Lahore,Manual,1905,825000
7893274,,Sedan,Multan,Silver,1300,Petrol,Honda,51000,City,Islamabad,Manual,1905,3950000
